,fname,x1t,y1t,x2t,x2t,x1,y1,x2,x2,iou,dx,dy,dw,dh
1637,ISIC_0013886,0.39927685,0.45206705,0.57205576,0.5963813,0.4420502,0.4551084,0.5703842,0.5817033,0.6513041853904724,0.020550877,0.0058183074,0.04444489,0.017719358
1638,ISIC_0013888,0.44542912,0.4379773,0.5545709,0.52588165,0.44074473,0.40537044,0.61294425,0.56119776,0.357407808303833,0.026844501,0.0013546348,0.06305772,0.06792298
1639,ISIC_0013890,0.11940298,0.42678526,0.4552239,0.6916641,0.25581473,0.43202442,0.5357054,0.6927847,0.4699440598487854,0.10844663,0.0031799078,0.055930257,0.004118532
1640,ISIC_0013896,0.36730412,0.4379773,0.6483209,0.7385309,0.35245413,0.43694097,0.6119101,0.71048456,0.7507573366165161,0.025630385,0.014541328,0.021560818,0.027009964
1641,ISIC_0013910,0.58610374,0.39640623,0.703125,0.52058595,0.40735108,0.33969808,0.7008167,0.5985696,0.18677951395511627,0.090530455,0.01063773,0.17644435,0.13469177
1642,ISIC_0013918,0.42220744,0.33929688,0.69514626,0.54648435,0.40617537,0.35750437,0.68773496,0.57513976,0.7416682839393616,0.011721671,0.02343145,0.008620769,0.010447919
1643,ISIC_0013921,0.46100205,0.40619576,0.6169938,0.59380424,0.44506988,0.3812598,0.61553013,0.568403,0.6941397786140442,0.008697867,0.025168598,0.014468521,0.00046527386
1644,ISIC_0013922,0.40625,0.3964734,0.609375,0.556893,0.46338812,0.4288474,0.5907467,0.537386,0.4240904152393341,0.019254923,0.006433487,0.075766414,0.051880985
1645,ISIC_0013927,0.28917912,0.29248047,0.6170709,0.6452637,0.3438536,0.34563988,0.60483456,0.6747032,0.6338450312614441,0.021219075,0.041299462,0.06691083,0.023719907
1646,ISIC_0013929,0.23250933,0.28991562,0.83488804,0.7940249,0.423895,0.38081795,0.6737175,0.60409397,0.18368132412433624,0.015107572,0.049514294,0.35255623,0.28083324
1647,ISIC_0013933,0.36124066,0.45733026,0.7192164,0.70961803,0.2920493,0.32054478,0.7051806,0.7252423,0.5081976056098938,0.04161361,0.06058061,0.055155545,0.15240976
1648,ISIC_0013935,0.4190765,0.4797144,0.5657649,0.63127357,0.41773006,0.51210976,0.5631772,0.63332903,0.756411612033844,0.0019670427,0.017225444,0.0012412369,0.030339897
1649,ISIC_0013936,0.4298537,0.37548828,0.5625,0.52589846,0.41763234,0.37558037,0.5666124,0.51088834,0.8095142245292664,0.004054457,0.0074590147,0.016333789,0.015102208
1650,ISIC_0013942,0.41068098,0.4745847,0.61847013,0.6594869,0.40998146,0.43435937,0.6000341,0.6262223,0.6217414736747742,0.009567738,0.036744952,0.017736495,0.0069607496
1651,ISIC_0013946,0.28523937,0.31572267,0.69514626,0.7201367,0.36070836,0.40627682,0.6186985,0.66922295,0.4091968238353729,0.00048941374,0.019820213,0.15191677,0.1414679
1652,ISIC_0013958,0.31715426,0.23703125,0.70113033,0.6902539,0.31194672,0.28797823,0.6416694,0.6731174,0.7099629640579224,0.03233421,0.016905218,0.0542534,0.068083495
1653,ISIC_0013961,0.38526118,0.44870302,0.5440765,0.5909355,0.42897442,0.4546598,0.5684328,0.59112823,0.604577898979187,0.03403476,0.0030747652,0.019356936,0.005764067
1654,ISIC_0013962,0.36730412,0.4897406,0.49207088,0.5932672,0.37613544,0.47336957,0.5092536,0.60056347,0.6721738576889038,0.013007045,0.0045374036,0.008351415,0.023667306
1655,ISIC_0013965,0.42553192,0.3738281,0.61835104,0.5886523,0.451164,0.4257574,0.5809865,0.5722137,0.45890194177627563,0.0058662295,0.017745346,0.062996626,0.0683679
1656,ISIC_0013967,0.39095744,0.3705078,0.64827126,0.60359377,0.399227,0.35592562,0.6448923,0.6094675,0.8807839751243591,0.0024452806,0.0043542087,0.011648536,0.020455927
1657,ISIC_0013969,0.39855412,0.4533664,0.6170709,0.7126492,0.39741632,0.43996686,0.62427783,0.6862797,0.8255404829978943,0.0030345917,0.019884527,0.00834471,0.012969971
1658,ISIC_0013970,0.40625,0.4379773,0.4764459,0.5051297,0.41085562,0.44789952,0.5083917,0.5351768,0.3958492577075958,0.018275678,0.019984663,0.027340144,0.020124912
1659,ISIC_0013971,0.47240692,0.45816407,0.5262633,0.5229102,0.4018787,0.45132035,0.51115286,0.5696226,0.18027451634407043,0.04281932,0.019934356,0.055417776,0.053556114
1660,ISIC_0013972,0.24790113,0.39880508,0.5671642,0.7574175,0.23015572,0.35708645,0.6343569,0.71587133,0.6394848227500916,0.024723649,0.041632414,0.08493817,0.00017246604
1661,ISIC_0013975,0.41821808,0.42529297,0.6712101,0.6892578,0.3582846,0.3251119,0.72836614,0.70279884,0.47774094343185425,0.0013887286,0.04332006,0.11708951,0.113722116
1662,ISIC_0013980,0.328125,0.3652289,0.51539177,0.57251525,0.40005052,0.42676997,0.5605493,0.57583344,0.3659064471721649,0.058541536,0.032429636,0.02676797,0.05822289
1663,ISIC_0013981,0.23740672,0.3817838,0.4554571,0.673477,0.28838986,0.3696051,0.541168,0.639119,0.484426885843277,0.06834701,0.023268342,0.034727737,0.022179246
1664,ISIC_0013982,0.40461755,0.32908785,0.65601677,0.5895365,0.35115305,0.37181795,0.60180247,0.62111133,0.5048247575759888,0.053839445,0.03715247,0.0007497966,0.011155248
1665,ISIC_0013983,0.3986037,0.3651953,0.640625,0.56740236,0.3872917,0.38742137,0.6265441,0.6081778,0.6754191517829895,0.012696445,0.031500757,0.0027688742,0.018549353
1666,ISIC_0013984,0.34408244,0.20947266,0.65625,0.6138867,0.3206493,0.22630431,0.64401793,0.6523264,0.7867074012756348,0.017832637,0.027635664,0.011201084,0.021608055
1667,ISIC_0013986,0.39827126,0.28484374,0.7287234,0.6965625,0.33721697,0.34780976,0.6545988,0.65963006,0.5153284668922424,0.06758943,0.01301679,0.013070345,0.09989849
1668,ISIC_0013995,0.3829291,0.4016031,0.640625,0.57764494,0.3756372,0.41621822,0.5900086,0.61969644,0.6015830636024475,0.028954148,0.028333306,0.0433245,0.027436376
1669,ISIC_0013996,0.15974814,0.38528132,0.43633395,0.68536854,0.20755307,0.4050148,0.5039047,0.652664,0.5680298209190369,0.05768785,0.006485522,0.019765794,0.05243802
1670,ISIC_0013997,0.328125,0.29248047,0.5389459,0.5,0.36676508,0.32831395,0.5947517,0.5554649,0.4479910433292389,0.047222942,0.0456492,0.01716572,0.019631445
1671,ISIC_0014001,0.203125,0.29784334,0.5545709,0.60888946,0.21769056,0.29112482,0.58845866,0.62757564,0.8104937672615051,0.024226665,0.0059838295,0.019322187,0.025404692
1672,ISIC_0014004,0.2736037,0.27189454,0.5625,0.6191992,0.35507736,0.35200137,0.6115068,0.60186565,0.4603203535079956,0.065240264,0.031386644,0.03246683,0.09744039
1673,ISIC_0014013,0.31283244,0.27189454,0.734375,0.6504102,0.31910092,0.3013193,0.70395964,0.663233,0.8166946172714233,0.012073457,0.021123767,0.036683828,0.01660195
1674,ISIC_0014026,0.359375,0.443107,0.5625,0.61401916,0.38028675,0.48041824,0.55050296,0.6406176,0.579330325126648,0.0044573545,0.031954825,0.032908797,0.010712773
1675,ISIC_0014028,0.45345744,0.4066992,0.578125,0.5830078,0.42451888,0.39816344,0.5788041,0.56283313,0.6968843936920166,0.014129758,0.014355212,0.029617637,0.01163891
1676,ISIC_0014029,0.42985374,0.3651953,0.63264626,0.56208986,0.4446477,0.38636976,0.62839335,0.54846305,0.7457403540611267,0.0052705407,0.0037738085,0.019046873,0.034801275
1677,ISIC_0014031,0.48734504,0.35645887,0.63042355,0.45258248,0.47910792,0.35179168,0.62662524,0.48645538,0.6614571809768677,0.006017685,0.01460284,0.0044388175,0.038540095
1678,ISIC_0014032,0.5678638,0.39274272,0.74650186,0.5445351,0.45759833,0.38667616,0.6861247,0.60350317,0.3056781589984894,0.08532131,0.026450753,0.049888313,0.06503463
1679,ISIC_0014044,0.34048507,0.28082207,0.6676772,0.6844359,0.33096737,0.30742854,0.68221396,0.688014,0.8662809133529663,0.0025095344,0.015092254,0.024054438,0.023028404
1680,ISIC_0014045,0.5104944,0.383416,0.74603546,0.5212183,0.4063222,0.40639588,0.6195846,0.5820681,0.21819882094860077,0.1153115,0.04191485,0.022278637,0.0378699
1681,ISIC_0014046,0.46105412,0.4897406,0.5701959,0.57764494,0.41112027,0.48957342,0.53449166,0.61210364,0.3534288704395294,0.042819023,0.017145753,0.014229596,0.034625888
1682,ISIC_0014049,0.328125,0.38598084,0.546875,0.5517633,0.39318576,0.40901667,0.5688642,0.56913763,0.5166150331497192,0.04352498,0.02020508,0.04307154,0.0056614876
1683,ISIC_0014061,0.36730412,0.4533664,0.5855877,0.6604196,0.35524523,0.39647555,0.59799516,0.6557696,0.6906712055206299,0.00017428398,0.030770421,0.024466366,0.05224085
1684,ISIC_0014062,0.27355412,0.4533664,0.5858209,0.6918973,0.32740217,0.42223722,0.5632828,0.66095275,0.5983232259750366,0.015654981,0.031036854,0.07638618,0.00018465519
1685,ISIC_0014066,0.34375,0.5261148,0.6951959,0.676275,0.36291856,0.4786792,0.58627176,0.6887739,0.506859540939331,0.044877797,0.017468393,0.1280927,0.059934467
1686,ISIC_0014069,0.38083023,0.48787525,0.60051304,0.66671515,0.391493,0.47717026,0.5781875,0.6419562,0.6965722441673279,0.005831361,0.017731965,0.03298828,0.014053941
1687,ISIC_0014072,0.080457084,0.17682913,0.90928173,0.82900006,0.1730966,0.249105,0.7101803,0.78782964,0.5352746844291687,0.05323097,0.0155527,0.29174095,0.113446236
1688,ISIC_0014073,0.25139925,0.1873217,0.7882463,0.77024174,0.26698145,0.26513973,0.7306839,0.7759732,0.742117166519165,0.020990074,0.04177475,0.073144525,0.07208657
1689,ISIC_0014074,0.3458489,0.530545,0.43680036,0.6357038,0.31294954,0.38552225,0.50702024,0.6768272,0.1691495180130005,0.018660247,0.05194968,0.103119224,0.18614614
1690,ISIC_0014076,0.047108203,0.16796875,0.8983209,0.8317981,0.09539336,0.25838414,0.828997,0.7698084,0.6639580130577087,0.010519356,0.014212847,0.11760908,0.15240502
1691,ISIC_0014079,0.4141791,0.33934724,0.78125,0.60375977,0.35633457,0.35356325,0.6483387,0.65374106,0.46446844935417175,0.09537792,0.03209865,0.075066805,0.03576529
1692,ISIC_0014080,0.40625,0.41722536,0.6639459,0.5932672,0.4071576,0.36686105,0.6550489,0.6231174,0.6687008142471313,0.0039947033,0.010257065,0.009804606,0.0802145
1693,ISIC_0014081,0.42980412,0.46385896,0.6326959,0.56225586,0.4376693,0.42976487,0.63299173,0.5688433,0.6866070628166199,0.004080534,0.013753325,0.0075693727,0.04068154
1694,ISIC_0014082,0.16254663,0.28944927,0.7735541,0.7851645,0.31162643,0.30793697,0.762182,0.7374459,0.6388919353485107,0.068853855,0.014615476,0.16045189,0.06620628
1695,ISIC_0014083,0.3283582,0.3936754,0.6107743,0.6163508,0.38449538,0.41035652,0.5801256,0.5980123,0.5836696624755859,0.012744248,0.0008286834,0.08678588,0.035019636
1696,ISIC_0014088,0.35167912,0.41722536,0.6639459,0.6711453,0.35005328,0.4156239,0.64699733,0.68265676,0.896896481513977,0.0092871785,0.0049549937,0.015322745,0.013112903
1697,ISIC_0014089,0.44566232,0.59886324,0.5501399,0.71334875,0.39611554,0.5403951,0.53157866,0.69325274,0.33008596301078796,0.03405401,0.039282084,0.030985534,0.03837216
1698,ISIC_0014092,0.421875,0.34447694,0.5625,0.46875548,0.45021075,0.39223474,0.5517033,0.509273,0.3595685362815857,0.008769512,0.044137657,0.039132476,0.0072402954
1699,ISIC_0014093,0.453125,0.46898866,0.609375,0.65552306,0.4500224,0.48869166,0.597976,0.62727386,0.6784897446632385,0.007250786,0.0042731166,0.0082963705,0.047952205
1700,ISIC_0014094,0.4736474,0.6025939,0.59538245,0.7105507,0.45062047,0.549371,0.55884403,0.6810677,0.3226829767227173,0.029782653,0.041352987,0.013511509,0.023739874
1701,ISIC_0014099,0.30363807,0.22462857,0.6217351,0.7107839,0.29578322,0.32740515,0.6382746,0.6600801,0.6501379013061523,0.0043423176,0.026036382,0.024394363,0.15348041
1702,ISIC_0014108,0.3798974,0.36103186,0.68540114,0.75904965,0.34892207,0.3935604,0.6412144,0.7018089,0.6141678094863892,0.037581056,0.0123561025,0.013211459,0.089769274
1703,ISIC_0014114,0.15578358,0.2178667,0.5706623,0.58976966,0.2964033,0.3676474,0.59743255,0.6230257,0.35779598355293274,0.083694965,0.09151837,0.11384946,0.11652464
1704,ISIC_0014120,0.42980412,0.4118625,0.6639459,0.6347711,0.38588822,0.39953083,0.62390983,0.640479,0.6527519226074219,0.041975975,0.0033118725,0.0038798153,0.018039584
1705,ISIC_0014127,0.2735541,0.30810273,0.65625,0.53614104,0.29623026,0.31513953,0.5910167,0.5803666,0.6494274735450745,0.02127856,0.02563119,0.08790946,0.03718877
1706,ISIC_0014131,0.3568097,0.34774128,0.47971082,0.4657243,0.3592185,0.36484453,0.5150363,0.50607955,0.4989437162876129,0.018867135,0.02872926,0.032916665,0.02325201
1707,ISIC_0014132,0.1588153,0.21926571,0.5566698,0.6378023,0.22144918,0.2684934,0.6665828,0.71215045,0.5153748393058777,0.08627346,0.061787933,0.04727915,0.025120437
1708,ISIC_0014133,0.0548041,0.16796875,0.75,0.8059164,0.11365479,0.17977151,0.791421,0.7735126,0.8071408867835999,0.05013585,0.010300517,0.01742971,0.04420662
1709,ISIC_0014136,0.38292912,0.5002332,0.6326959,0.69702697,0.37490627,0.48561272,0.58931774,0.69501126,0.7463787794113159,0.02570051,0.008318067,0.03535533,0.012604743
1710,ISIC_0014144,0.4375,0.3600992,0.578125,0.5415039,0.39775068,0.36800486,0.57313323,0.5658755,0.6413651704788208,0.022370547,0.016138613,0.034757555,0.016465902
1711,ISIC_0014149,0.41347948,0.50676185,0.5914179,0.7121829,0.369763,0.47755206,0.55330366,0.6552423,0.4288208782672882,0.04091537,0.043075204,0.0056022406,0.027730763
1712,ISIC_0014150,0.3360541,0.45872927,0.65625,0.6867676,0.3923395,0.44429296,0.63931096,0.6774977,0.7054177522659302,0.019673169,0.011853099,0.073224455,0.0051664114
1713,ISIC_0014151,0.20732276,0.22859244,0.9029851,0.71941113,0.1964818,0.23206475,0.7473942,0.75830376,0.714904248714447,0.08321589,0.021182448,0.14474994,0.03542036
1714,ISIC_0014156,0.36847016,0.4146605,0.61380595,0.6489943,0.35736662,0.39389223,0.6118267,0.66500837,0.8209759593009949,0.0065413713,0.0023771524,0.009124309,0.036782324
1715,ISIC_0014157,0.15625,0.29248047,0.51539177,0.5932672,0.24633384,0.33890417,0.56077504,0.6298163,0.5221456289291382,0.067733556,0.041486382,0.044700563,0.009874612
1716,ISIC_0014158,0.43936568,0.44916937,0.5729944,0.58790433,0.44324386,0.45111302,0.5606619,0.57069385,0.756966233253479,0.0042271614,0.0076334476,0.016210675,0.019154131
1717,ISIC_0014163,0.1329291,0.19408357,0.828125,0.7851645,0.157146,0.18776336,0.7862567,0.80049896,0.8758805990219116,0.008825719,0.0045071244,0.06608522,0.021654725
1718,ISIC_0014164,0.359375,0.46385896,0.7108209,0.676275,0.3498196,0.42780894,0.66868466,0.690252,0.7091889381408691,0.025845826,0.011036515,0.032580853,0.050027013
1719,ISIC_0014166,0.28871268,0.34610912,0.6916978,0.63243943,0.3417434,0.42007506,0.602771,0.6404425,0.47182661294937134,0.017948031,0.04098451,0.14195752,0.06596288
1720,ISIC_0014169,0.29361007,0.2864181,0.60214555,0.5853395,0.34902674,0.28570235,0.64614296,0.6099507,0.6700866222381592,0.049707025,0.011947721,0.011419266,0.025326997
1721,ISIC_0014171,0.27378732,0.2864181,0.7674907,0.77210706,0.26780456,0.33320495,0.7077182,0.74544,0.738378643989563,0.032877624,0.010059893,0.053789735,0.0734539
1722,ISIC_0014173,0.24113806,0.2236959,0.885028,0.80731547,0.29653418,0.2833588,0.771798,0.71507376,0.5459825396537781,0.028916955,0.016289383,0.16862613,0.15190464
1723,ISIC_0014174,0.453125,0.43261445,0.5701959,0.5466336,0.41151643,0.46269166,0.5303397,0.5855485,0.3018180727958679,0.040732384,0.03449607,0.0017523766,0.0088377
1724,ISIC_0014179,0.27355412,0.41722536,0.6014459,0.74902344,0.29273415,0.39086673,0.5845437,0.6939515,0.6931708455085754,0.0011389256,0.040715277,0.036082238,0.028713316
1725,ISIC_0014183,0.28428173,0.2199652,0.5520056,0.72267544,0.34764725,0.41431987,0.5913842,0.6643344,0.35372185707092285,0.05137205,0.06800681,0.023986936,0.25269568
1726,ISIC_0014185,0.375,0.42748475,0.625,0.6918973,0.35792315,0.42726773,0.5936569,0.68447214,0.7964539527893066,0.024209976,0.003821075,0.0142662525,0.007208109
1727,ISIC_0014187,0.48134327,0.45383272,0.5454757,0.5515301,0.37533966,0.397729,0.62001544,0.66462207,0.09593258053064346,0.01573193,0.02849412,0.18054333,0.16919565
1728,ISIC_0014189,0.20079291,0.16983409,0.9298041,0.8131446,0.16249537,0.19989538,0.8552376,0.8124832,0.8141006231307983,0.05643201,0.014699936,0.03626895,0.030722737
1729,ISIC_0014190,0.41627797,0.3964734,0.6329291,0.73876405,0.42671263,0.40807492,0.60142756,0.61701566,0.49219661951065063,0.010533452,0.05507344,0.04193619,0.1333499
1730,ISIC_0014191,0.09724814,0.26963,0.7161847,0.70682,0.2264395,0.2698636,0.6827878,0.6755104,0.6840881109237671,0.04789722,0.015538007,0.16258827,0.031543195
1731,ISIC_0014195,0.4375,0.4533664,0.5625,0.5830078,0.4524714,0.48211542,0.5630119,0.5829303,0.6819126009941101,0.00774163,0.0143357515,0.014459521,0.028826505
1732,ISIC_0014197,0.328125,0.323725,0.6875,0.6867676,0.29617888,0.33046937,0.64635634,0.7025944,0.7692195773124695,0.03654489,0.011285603,0.009197533,0.009082437
1733,ISIC_0014216,0.1954291,0.3652289,0.703125,0.6711453,0.2863187,0.34136078,0.6542945,0.6999481,0.6443455815315247,0.021029532,0.0024673343,0.13972011,0.052670866
1734,ISIC_0014222,0.2964086,0.25703892,0.81273323,0.7972892,0.27584612,0.32256413,0.6631589,0.663116,0.436769962310791,0.085068405,0.03432399,0.12901187,0.19969845
1735,ISIC_0014225,0.43283582,0.47388518,0.57882464,0.6408335,0.43973577,0.51989347,0.54355675,0.63320845,0.4824948310852051,0.014183968,0.019191623,0.042167842,0.053633332
1736,ISIC_0014229,0.40625,0.39111054,0.6014459,0.5830078,0.38305426,0.3926252,0.59317625,0.61290026,0.7388712763786316,0.015732706,0.015703559,0.014926076,0.028377771
1737,ISIC_0014238,0.390625,0.38598084,0.6326959,0.6399008,0.36865544,0.37383395,0.65675163,0.6472774,0.7801520228385925,0.0010430813,0.0023851395,0.046025276,0.019523501
1738,ISIC_0014248,0.44589552,0.5468668,0.5303172,0.6480617,0.41251433,0.5003915,0.54408765,0.6489767,0.43676432967185974,0.009805381,0.02278012,0.047151655,0.047390282
1739,ISIC_0014249,0.203125,0.24584687,0.703125,0.61914885,0.25064933,0.24877097,0.6300967,0.63265663,0.7327885031700134,0.0127519965,0.008215934,0.12055266,0.010583699
1740,ISIC_0014253,0.515625,0.42235506,0.6483209,0.53614104,0.4742154,0.43410426,0.58891475,0.52812266,0.36262041330337524,0.050407887,0.0018654168,0.01799655,0.019767582
1741,ISIC_0014263,0.44542912,0.4118625,0.5858209,0.56738555,0.43225238,0.3888223,0.5978381,0.57413214,0.7113341093063354,0.0005797744,0.008146822,0.02519393,0.029786795
1742,ISIC_0014264,0.1798041,0.32885468,0.609375,0.7282715,0.24453947,0.34544063,0.63985026,0.6948532,0.6995211243629456,0.047605336,0.008416176,0.034260124,0.050004244
1743,ISIC_0014272,0.38199627,0.37292343,0.67560637,0.698426,0.30905867,0.38844007,0.5950313,0.676662,0.5265846848487854,0.07675633,0.003123641,0.007637441,0.03728062
1744,ISIC_0014273,0.328125,0.33398438,0.640625,0.6711453,0.34883177,0.36904478,0.6313597,0.6789614,0.7933724522590637,0.0057207346,0.021438241,0.029972076,0.02724433
1745,ISIC_0014274,0.421875,0.4118625,0.5858209,0.56225586,0.42254046,0.42408207,0.5667453,0.56585246,0.7911577224731445,0.009205103,0.007908106,0.019741088,0.008622974
1746,ISIC_0014286,0.4454291,0.4533664,0.546875,0.53101134,0.4465987,0.45017347,0.529407,0.53676575,0.7452351450920105,0.008149177,0.001280725,0.018637598,0.008947343
1747,ISIC_0014289,0.125,0.21483552,0.734375,0.74902344,0.13998923,0.22844225,0.7667756,0.76617265,0.876196563243866,0.023694932,0.015377969,0.017411351,0.0035424829
1748,ISIC_0014290,0.390625,0.4948703,0.59375,0.7126492,0.416651,0.5106249,0.597152,0.68453777,0.6869128942489624,0.014714003,0.0061784387,0.022624016,0.04386604
1749,ISIC_0014291,0.2940765,0.4074323,0.5904851,0.71824527,0.28230977,0.4080382,0.5492205,0.69005436,0.753799557685852,0.026515663,0.013792515,0.029497862,0.028796822
1750,ISIC_0014299,0.43027052,0.42398724,0.5184235,0.5123579,0.40681362,0.42093822,0.5436326,0.5641647,0.39733216166496277,0.0008761287,0.024378896,0.04866603,0.054855824
1751,ISIC_0014308,0.390625,0.3964734,0.671875,0.66065276,0.38043445,0.39380705,0.6421508,0.654654,0.8364207744598389,0.019957364,0.0043325424,0.019533634,0.0033323765
1752,ISIC_0014311,0.2579291,0.3600992,0.75,0.8317981,0.2786072,0.3581553,0.65598875,0.73819214,0.6127701997756958,0.036666572,0.04777491,0.11468935,0.09166205
1753,ISIC_0014316,0.359375,0.3600992,0.6326959,0.6867676,0.35771757,0.41068706,0.61480993,0.6848426,0.7802690863609314,0.009771705,0.02433145,0.016228557,0.052512854
1754,ISIC_0014317,0.40625,0.4948703,0.578125,0.7229086,0.42275167,0.5216783,0.5833422,0.7042371,0.706355094909668,0.01085943,0.0040682554,0.011284471,0.045479536
1755,ISIC_0014324,0.055970155,0.17146628,0.62663245,0.80451745,0.118715644,0.25522664,0.67266417,0.8003408,0.7166163921356201,0.054388613,0.039791822,0.016713798,0.087937
