,fname,x1,y1,x2,y2
24031,ISIC_0071194,232,264,760,736
24032,ISIC_0071195,60,224,840,840
24033,ISIC_0071196,240,228,736,832
24034,ISIC_0071197,128,148,956,892
24035,ISIC_0071198,252,212,840,792
24036,ISIC_0071199,212,272,740,776
24037,ISIC_0071200,172,168,840,868
24038,ISIC_0071202,272,316,696,740
24039,ISIC_0071207,312,312,704,672
24040,ISIC_0071208,264,204,1264,916
24041,ISIC_0071211,240,264,788,764
24042,ISIC_0071212,224,276,744,740
24043,ISIC_0071213,192,184,840,792
24044,ISIC_0071214,212,252,672,736
24045,ISIC_0071216,340,392,608,632
24046,ISIC_0071218,284,284,792,756
24047,ISIC_0071222,260,308,760,728
24048,ISIC_0071223,304,352,684,668
24049,ISIC_0071225,196,252,840,804
24050,ISIC_0071230,304,364,700,696
24051,ISIC_0071232,248,348,680,756
24052,ISIC_0071233,252,328,736,744
24053,ISIC_0071235,272,276,744,752
24054,ISIC_0071236,244,272,772,736
24055,ISIC_0071237,328,352,704,656
24056,ISIC_0071239,188,180,868,812
24057,ISIC_0071241,300,300,668,704
24058,ISIC_0071245,288,296,704,704
24059,ISIC_0071246,72,192,880,868
24060,ISIC_0071250,268,300,700,708
24061,ISIC_0071251,336,348,632,676
24062,ISIC_0071255,280,280,700,732
24063,ISIC_0071256,160,240,904,840
24064,ISIC_0071257,156,220,816,796
24065,ISIC_0071258,292,340,688,736
24066,ISIC_0071261,304,308,788,760
24067,ISIC_0071266,336,280,572,624
24068,ISIC_0071267,376,388,600,592
24069,ISIC_0071268,296,336,704,728
24070,ISIC_0071272,252,292,792,784
24071,ISIC_0071276,252,308,776,760
24072,ISIC_0071277,252,284,700,656
24073,ISIC_0071283,132,264,896,812
24074,ISIC_0071284,232,296,756,776
24075,ISIC_0071285,252,264,700,744
24076,ISIC_0071286,200,272,840,836
24077,ISIC_0071287,280,332,672,708
24078,ISIC_0071289,128,172,908,840
24079,ISIC_0071292,192,204,756,816
24080,ISIC_0071294,300,284,744,732
24081,ISIC_0071295,256,384,712,732
24082,ISIC_0071296,292,324,656,708
24083,ISIC_0071298,296,308,712,716
24084,ISIC_0071300,352,400,632,660
24085,ISIC_0071302,300,308,752,680
24086,ISIC_0071303,240,288,700,744
24087,ISIC_0071305,68,176,968,888
24088,ISIC_0071307,196,252,776,760
24089,ISIC_0071308,484,260,1508,1236
24090,ISIC_0071313,276,316,736,764
24091,ISIC_0071314,228,264,772,772
24092,ISIC_0071315,316,344,724,752
24093,ISIC_0071316,156,228,832,796
24094,ISIC_0071317,184,268,776,772
24095,ISIC_0071318,244,280,732,724
24096,ISIC_0071320,288,308,728,716
24097,ISIC_0071321,164,192,900,840
24098,ISIC_0071322,252,324,680,712
24099,ISIC_0071324,196,240,812,816
24100,ISIC_0071325,272,288,748,780
24101,ISIC_0071326,140,156,944,840
24102,ISIC_0071327,116,184,876,820
24103,ISIC_0071329,256,272,808,744
24104,ISIC_0071331,292,284,748,736
24105,ISIC_0071332,252,260,848,740
24106,ISIC_0071333,392,380,692,684
24107,ISIC_0071334,392,348,656,644
24108,ISIC_0071335,272,324,768,720
24109,ISIC_0071337,244,256,796,772
24110,ISIC_0071338,308,396,612,684
24111,ISIC_0071339,244,316,724,728
24112,ISIC_0071341,236,260,744,748
24113,ISIC_0071342,208,204,800,768
24114,ISIC_0071343,188,264,776,736
24115,ISIC_0071344,276,232,736,720
24116,ISIC_0071345,188,188,912,788
24117,ISIC_0071346,280,324,696,708
24118,ISIC_0071347,332,364,620,664
24119,ISIC_0071352,156,284,840,840
24120,ISIC_0071353,80,188,852,828
24121,ISIC_0071354,252,292,676,692
24122,ISIC_0071355,156,236,892,864
24123,ISIC_0071356,372,380,636,628
24124,ISIC_0071359,132,160,924,860
24125,ISIC_0071360,284,344,676,684
24126,ISIC_0071362,252,256,820,744
24127,ISIC_0071365,404,292,664,608
24128,ISIC_0071366,168,280,784,800
24129,ISIC_0071367,68,132,912,876
24130,ISIC_0071368,312,364,616,640
24131,ISIC_0071369,192,276,764,800
24132,ISIC_0071374,148,240,856,812
24133,ISIC_0071375,268,292,812,700
24134,ISIC_0071376,112,244,828,796
24135,ISIC_0071377,256,284,740,752
24136,ISIC_0071378,200,332,684,728
24137,ISIC_0071380,208,276,796,788
24138,ISIC_0071381,320,368,644,664
24139,ISIC_0071383,332,376,588,624
24140,ISIC_0071384,204,252,820,788
24141,ISIC_0071385,96,156,792,872
24142,ISIC_0071386,224,308,760,752
24143,ISIC_0071388,220,288,772,788
24144,ISIC_0071389,140,236,848,872
24145,ISIC_0071391,264,296,736,756
24146,ISIC_0071392,176,208,844,804
24147,ISIC_0071393,184,268,816,804
24148,ISIC_0071397,344,268,712,692
24149,ISIC_0071398,312,340,644,712
24150,ISIC_0071399,296,320,732,712
24151,ISIC_0071400,284,344,696,700
24152,ISIC_0071401,172,276,876,832
24153,ISIC_0071403,328,348,740,664
24154,ISIC_0071406,344,364,680,676
24155,ISIC_0071407,328,364,624,680
24156,ISIC_0071408,192,192,892,876
24157,ISIC_0071410,252,268,756,756
24158,ISIC_0071414,360,364,620,640
24159,ISIC_0071415,196,224,864,808
24160,ISIC_0071416,196,288,808,804
24161,ISIC_0071417,224,260,748,792
24162,ISIC_0071418,292,292,836,728
24163,ISIC_0071419,284,340,688,716
24164,ISIC_0071421,252,288,760,784
24165,ISIC_0071422,172,304,772,792
24166,ISIC_0071423,312,364,652,692
24167,ISIC_0071425,260,320,776,752
24168,ISIC_0071426,348,328,664,664
24169,ISIC_0071427,324,328,704,672
24170,ISIC_0071430,232,256,736,820
24171,ISIC_0071431,288,304,804,772
24172,ISIC_0071432,352,396,584,628
24173,ISIC_0071434,304,336,704,740
24174,ISIC_0071436,244,236,660,716
24175,ISIC_0071437,348,376,640,652
24176,ISIC_0071438,264,268,728,740
24177,ISIC_0071440,344,324,648,684
24178,ISIC_0071441,180,248,860,796
24179,ISIC_0071444,216,288,716,736
24180,ISIC_0071445,124,196,888,848
24181,ISIC_0071446,272,256,764,788
24182,ISIC_0071448,240,228,840,812
24183,ISIC_0071449,312,332,660,672
24184,ISIC_0071450,356,380,608,640
24185,ISIC_0071454,232,312,820,776
24186,ISIC_0071455,220,256,768,760
24187,ISIC_0071457,312,364,644,708
24188,ISIC_0071458,232,312,732,756
24189,ISIC_0071459,364,344,656,624
24190,ISIC_0071460,164,172,848,840
24191,ISIC_0071461,312,324,700,708
24192,ISIC_0071464,396,408,592,600
24193,ISIC_0071466,280,284,752,788
24194,ISIC_0071467,324,320,696,696
24195,ISIC_0071468,196,280,788,776
24196,ISIC_0071470,352,360,664,664
24197,ISIC_0071471,140,196,784,848
24198,ISIC_0071474,136,212,868,832
24199,ISIC_0071479,264,292,764,736
24200,ISIC_0071480,300,312,684,704
24201,ISIC_0071481,220,224,792,816
24202,ISIC_0071482,348,328,716,684
24203,ISIC_0071483,272,328,688,720
24204,ISIC_0071485,216,256,904,776
24205,ISIC_0071486,200,324,780,788
24206,ISIC_0071488,200,200,776,792
24207,ISIC_0071489,212,280,772,768
24208,ISIC_0071490,224,288,772,740
24209,ISIC_0071491,252,280,824,768
24210,ISIC_0071492,76,124,900,872
24211,ISIC_0071493,156,324,728,744
24212,ISIC_0071497,184,240,768,800
24213,ISIC_0071498,212,244,820,768
24214,ISIC_0071499,316,328,728,720
24215,ISIC_0071500,300,304,752,716
24216,ISIC_0071501,364,372,628,628
24217,ISIC_0071502,268,304,720,744
24218,ISIC_0071505,192,212,776,836
24219,ISIC_0071506,180,188,852,828
24220,ISIC_0071507,320,332,660,636
24221,ISIC_0071508,340,352,624,632
24222,ISIC_0071509,360,304,692,684
24223,ISIC_0071511,136,228,864,852
24224,ISIC_0071513,236,260,756,736
24225,ISIC_0071515,288,348,664,692
24226,ISIC_0071516,312,348,676,732
24227,ISIC_0071517,384,320,628,636
24228,ISIC_0071518,412,380,648,592
24229,ISIC_0071519,164,180,896,848
24230,ISIC_0071523,296,248,720,760
24231,ISIC_0071524,228,300,668,728
24232,ISIC_0071528,92,148,860,848
24233,ISIC_0071530,364,384,576,628
24234,ISIC_0071532,172,288,756,748
24235,ISIC_0071535,224,244,720,724
24236,ISIC_0071536,192,188,836,824
24237,ISIC_0071537,128,152,892,872
24238,ISIC_0071538,112,208,856,768
24239,ISIC_0071540,204,284,832,812
24240,ISIC_0071541,176,132,964,884
24241,ISIC_0071543,296,308,700,740
24242,ISIC_0071545,248,236,800,760
24243,ISIC_0071546,116,244,920,812
24244,ISIC_0071547,252,312,772,744
24245,ISIC_0071548,280,340,732,768
24246,ISIC_0071549,224,300,820,780
24247,ISIC_0071550,340,308,688,648
24248,ISIC_0071551,220,276,836,800
24249,ISIC_0071552,144,292,868,812
24250,ISIC_0071554,328,360,640,668
24251,ISIC_0071555,288,292,788,752
24252,ISIC_0071557,284,336,736,708
24253,ISIC_0071558,132,196,884,836
24254,ISIC_0071559,192,296,744,836
24255,ISIC_0071560,456,396,632,580
24256,ISIC_0071564,252,292,852,760
24257,ISIC_0071565,260,320,660,720
24258,ISIC_0071567,356,360,632,616
24259,ISIC_0071568,276,328,656,760
24260,ISIC_0071570,264,328,748,712
24261,ISIC_0071572,304,332,684,684
24262,ISIC_0071574,320,332,716,736
24263,ISIC_0071576,88,160,932,856
24264,ISIC_0071580,92,172,988,888
24265,ISIC_0071582,224,216,728,704
24266,ISIC_0071583,208,272,816,776
24267,ISIC_0071585,276,348,752,796
24268,ISIC_0071586,220,208,792,744
24269,ISIC_0071589,200,232,812,768
24270,ISIC_0071590,372,356,736,672
24271,ISIC_0071593,368,384,620,632
24272,ISIC_0071594,164,220,868,820
24273,ISIC_0071597,232,284,780,728
24274,ISIC_0071598,280,292,752,732
24275,ISIC_0071599,288,292,744,720
24276,ISIC_0071600,332,344,680,740
24277,ISIC_0071602,420,380,716,664
24278,ISIC_0071603,340,368,624,640
24279,ISIC_0071604,312,308,688,680
24280,ISIC_0071605,272,328,668,716
24281,ISIC_0071606,272,344,692,724
24282,ISIC_0071607,248,344,680,748
24283,ISIC_0071609,220,216,840,816
24284,ISIC_0071611,264,324,744,784
24285,ISIC_0071612,176,256,836,796
24286,ISIC_0071615,304,344,692,700
24287,ISIC_0071616,224,300,772,764
24288,ISIC_0071618,248,272,760,780
24289,ISIC_0071619,384,376,712,648
24290,ISIC_0071622,112,228,844,768
24291,ISIC_0071623,176,212,840,832
24292,ISIC_0071625,296,340,712,728
24293,ISIC_0071629,344,320,656,656
24294,ISIC_0071630,368,408,596,668
24295,ISIC_0071631,152,256,788,832
24296,ISIC_0071632,280,328,752,716
24297,ISIC_0071637,328,324,700,676
24298,ISIC_0071638,344,360,624,644
24299,ISIC_0071639,192,288,740,812
24300,ISIC_0071641,200,228,868,832
24301,ISIC_0071642,148,232,800,836
24302,ISIC_0071643,276,280,776,704
24303,ISIC_0071645,248,284,736,712
24304,ISIC_0071646,212,268,788,796
24305,ISIC_0071647,332,344,724,720
24306,ISIC_0071648,232,196,844,764
24307,ISIC_0071649,236,312,704,724
24308,ISIC_0071650,312,296,704,692
24309,ISIC_0071651,288,320,680,708
24310,ISIC_0071652,112,220,740,840
24311,ISIC_0071654,156,272,796,788
24312,ISIC_0071655,88,164,1000,888
24313,ISIC_0071662,292,376,668,696
24314,ISIC_0071664,192,252,844,760
24315,ISIC_0071665,52,204,832,884
24316,ISIC_0071666,308,372,632,692
24317,ISIC_0071668,232,292,788,804
24318,ISIC_0071669,284,360,692,712
24319,ISIC_0071670,200,260,692,812
24320,ISIC_0071671,148,232,812,788
24321,ISIC_0071672,224,296,724,720
24322,ISIC_0071673,196,220,836,800
24323,ISIC_0071674,128,184,840,828
24324,ISIC_0071676,284,320,748,692
24325,ISIC_0071678,124,176,932,852
24326,ISIC_0071681,188,196,852,848
24327,ISIC_0071682,320,352,680,668
24328,ISIC_0071683,208,188,744,792
24329,ISIC_0071687,184,256,828,804
24330,ISIC_0071690,212,276,780,780
24331,ISIC_0071691,360,332,620,608
24332,ISIC_0071692,248,332,644,700
24333,ISIC_0071693,300,264,792,724
24334,ISIC_0071694,200,148,800,764
24335,ISIC_0071697,156,192,856,824
24336,ISIC_0071699,260,308,832,812
24337,ISIC_0071700,204,224,844,816
24338,ISIC_0071701,96,208,824,796
24339,ISIC_0071704,328,408,700,748
24340,ISIC_0071706,248,292,724,724
24341,ISIC_0071707,204,248,784,788
24342,ISIC_0071709,308,344,656,668
24343,ISIC_0071710,196,168,896,908
24344,ISIC_0071711,312,320,668,692
24345,ISIC_0071712,172,236,880,848
24346,ISIC_0071713,184,280,740,760
24347,ISIC_0071715,304,360,664,692
24348,ISIC_0071718,356,384,676,704
24349,ISIC_0071719,296,280,748,736
24350,ISIC_0071720,268,320,748,720
24351,ISIC_0071722,240,284,776,732
24352,ISIC_0071724,380,380,664,624
24353,ISIC_0071725,112,148,952,868
24354,ISIC_0071726,212,276,796,744
24355,ISIC_0071727,332,360,672,664
24356,ISIC_0071730,244,276,660,708
24357,ISIC_0071733,232,272,744,732
24358,ISIC_0071735,244,272,732,752
24359,ISIC_0071738,244,316,688,704
24360,ISIC_0071739,252,300,780,772
24361,ISIC_0071740,148,180,924,876
24362,ISIC_0071742,196,276,740,724
24363,ISIC_0071743,200,184,804,784
24364,ISIC_0071746,284,364,736,756
24365,ISIC_0071748,248,304,676,764
24366,ISIC_0071751,304,268,748,740
24367,ISIC_0071752,372,324,732,676
24368,ISIC_0071753,324,340,720,692
24369,ISIC_0071754,364,408,568,608
24370,ISIC_0071755,264,304,732,776
24371,ISIC_0071756,200,260,792,780
24372,ISIC_0071757,296,340,700,704
24373,ISIC_0071758,244,332,748,784
24374,ISIC_0071759,356,392,620,676
24375,ISIC_0071761,312,228,720,704
24376,ISIC_0071762,220,300,728,768
24377,ISIC_0071763,300,268,776,756
24378,ISIC_0071765,232,252,792,736
24379,ISIC_0071767,180,216,840,824
24380,ISIC_0071768,136,212,928,872
24381,ISIC_0071771,272,236,796,760
24382,ISIC_0071772,248,356,708,792
24383,ISIC_0071776,260,288,732,760
24384,ISIC_0071778,216,296,744,808
24385,ISIC_0071779,136,268,864,780
24386,ISIC_0071782,316,356,704,712
24387,ISIC_0071783,216,252,828,792
24388,ISIC_0071786,288,284,768,756
24389,ISIC_0071787,268,368,676,736
24390,ISIC_0071788,184,268,796,776
24391,ISIC_0071792,240,240,784,708
24392,ISIC_0071793,252,268,788,732
24393,ISIC_0071794,280,324,688,712
24394,ISIC_0071795,268,296,844,852
24395,ISIC_0071796,176,240,800,808
24396,ISIC_0071797,228,208,860,804
24397,ISIC_0071800,240,256,836,788
24398,ISIC_0071801,296,316,648,704
24399,ISIC_0071806,120,140,872,888
24400,ISIC_0071807,336,392,624,688
24401,ISIC_0071808,316,316,684,696
24402,ISIC_0071809,192,260,756,832
24403,ISIC_0071814,140,132,900,884
24404,ISIC_0071815,332,336,712,712
24405,ISIC_0071816,192,172,860,864
24406,ISIC_0071817,76,204,836,844
24407,ISIC_0071819,180,280,808,756
24408,ISIC_0071821,240,288,744,728
24409,ISIC_0071822,268,296,696,704
24410,ISIC_0071823,288,296,780,752
24411,ISIC_0071824,280,320,772,728
24412,ISIC_0071826,264,252,772,708
24413,ISIC_0071827,84,144,860,868
24414,ISIC_0071828,260,252,764,772
24415,ISIC_0071830,340,340,696,684
24416,ISIC_0071831,128,152,880,864
24417,ISIC_0071832,84,176,936,860
24418,ISIC_0071833,312,356,692,688
24419,ISIC_0071834,256,224,748,800
24420,ISIC_0071835,244,284,720,704
24421,ISIC_0071836,268,316,724,720
24422,ISIC_0071840,100,196,916,844
24423,ISIC_0071841,268,288,740,772
24424,ISIC_0071842,168,356,740,808
24425,ISIC_0071843,232,336,732,736
24426,ISIC_0071844,144,240,812,796
24427,ISIC_0071846,244,280,788,752
24428,ISIC_0071847,288,292,708,736
24429,ISIC_0071848,284,280,648,652
24430,ISIC_0071850,116,128,948,880
24431,ISIC_0071855,268,316,748,696
24432,ISIC_0071857,304,300,740,728
24433,ISIC_0071858,168,224,792,784
24434,ISIC_0071859,280,304,708,736
24435,ISIC_0071860,160,216,860,776
24436,ISIC_0071861,192,288,760,748
24437,ISIC_0071863,208,256,840,784
24438,ISIC_0071864,296,336,668,672
24439,ISIC_0071865,292,336,688,708
24440,ISIC_0071867,228,284,780,708
24441,ISIC_0071868,292,284,704,728
24442,ISIC_0071869,180,240,728,784
24443,ISIC_0071871,220,288,800,764
24444,ISIC_0071872,204,228,824,784
24445,ISIC_0071873,312,332,684,712
24446,ISIC_0071874,180,248,832,804
24447,ISIC_0071875,208,256,832,800
24448,ISIC_0071877,280,352,676,724
24449,ISIC_0071878,320,324,688,692
24450,ISIC_0071880,296,292,724,768
24451,ISIC_0071881,292,308,716,692
24452,ISIC_0071882,256,192,760,676
24453,ISIC_0071883,244,360,708,744
24454,ISIC_0071884,172,264,828,796
24455,ISIC_0071885,252,328,728,728
24456,ISIC_0071886,152,268,784,804
24457,ISIC_0071887,244,336,636,716
24458,ISIC_0071889,264,296,736,736
24459,ISIC_0071890,308,344,676,672
24460,ISIC_0071891,384,260,748,640
24461,ISIC_0071892,140,216,836,876
24462,ISIC_0071893,140,236,828,796
24463,ISIC_0071895,348,332,696,692
24464,ISIC_0071896,264,276,764,768
24465,ISIC_0071897,224,308,784,804
24466,ISIC_0071898,296,328,680,688
24467,ISIC_0071899,240,244,748,744
24468,ISIC_0071900,300,392,596,692
24469,ISIC_0071901,136,184,896,896
24470,ISIC_0071902,324,336,668,656
24471,ISIC_0071904,144,280,880,804
24472,ISIC_0071905,212,240,820,760
24473,ISIC_0071906,272,272,788,756
24474,ISIC_0071907,296,304,812,768
24475,ISIC_0071908,272,324,748,756
24476,ISIC_0071909,352,360,636,636
24477,ISIC_0071910,152,188,900,864
24478,ISIC_0071911,248,300,704,752
24479,ISIC_0071912,324,352,660,676
24480,ISIC_0071913,200,204,876,812
24481,ISIC_0071916,212,304,760,788
24482,ISIC_0071917,244,332,716,788
24483,ISIC_0071920,248,260,780,772
24484,ISIC_0071923,324,340,728,692
24485,ISIC_0071924,340,376,708,724
24486,ISIC_0071929,308,344,664,708
24487,ISIC_0071930,268,276,760,744
24488,ISIC_0071931,192,296,728,736
24489,ISIC_0071932,328,352,684,712
24490,ISIC_0071935,252,252,704,772
24491,ISIC_0071944,184,272,824,800
24492,ISIC_0071945,344,328,652,636
24493,ISIC_0071946,224,248,792,808
24494,ISIC_0071947,316,252,772,720
24495,ISIC_0071948,208,236,812,848
24496,ISIC_0071950,228,284,780,776
24497,ISIC_0071951,196,264,776,772
24498,ISIC_0071952,228,276,792,784
24499,ISIC_0071953,288,272,808,764
24500,ISIC_0071954,340,268,736,748
24501,ISIC_0071955,296,316,736,712
24502,ISIC_0071957,380,352,676,652
24503,ISIC_0071958,232,304,760,752
24504,ISIC_0071959,172,244,812,780
24505,ISIC_0071960,272,268,740,748
24506,ISIC_0071962,192,164,856,820
24507,ISIC_0071964,316,288,716,700
24508,ISIC_0071966,344,364,636,688
24509,ISIC_0071967,208,364,860,788
24510,ISIC_0071968,256,268,784,788
24511,ISIC_0071969,244,260,764,768
24512,ISIC_0071972,296,320,716,744
24513,ISIC_0071973,364,424,560,636
24514,ISIC_0071975,192,300,808,784
24515,ISIC_0071976,196,264,780,796
24516,ISIC_0071978,336,336,704,676
24517,ISIC_0071979,192,200,864,860
24518,ISIC_0071982,296,292,716,720
24519,ISIC_0071985,232,260,824,796
24520,ISIC_0071986,240,220,832,844
24521,ISIC_0071987,240,288,768,756
24522,ISIC_0071988,196,244,808,820
24523,ISIC_0071989,276,312,676,696
24524,ISIC_0071990,172,260,760,744
24525,ISIC_0071991,296,324,672,700
24526,ISIC_0071992,308,360,676,748
24527,ISIC_0071996,216,284,760,784
24528,ISIC_0071997,228,312,784,764
24529,ISIC_0071998,264,292,772,716
24530,ISIC_0071999,96,188,876,868
24531,ISIC_0072001,256,288,708,724
24532,ISIC_0072002,224,268,804,792
24533,ISIC_0072004,316,316,700,684
24534,ISIC_0072005,232,268,804,804
24535,ISIC_0072007,220,224,812,768
24536,ISIC_0072010,184,212,860,808
24537,ISIC_0072011,336,300,744,716
24538,ISIC_0072012,320,320,704,704
24539,ISIC_0072015,344,388,620,660
24540,ISIC_0072016,360,416,572,632
24541,ISIC_0072017,412,384,628,588
24542,ISIC_0072018,244,288,728,752
24543,ISIC_0072019,228,312,696,780
24544,ISIC_0072021,304,336,684,684
24545,ISIC_0072023,296,304,760,724
24546,ISIC_0072025,108,124,964,908
24547,ISIC_0072027,164,232,864,768
24548,ISIC_0072028,160,216,880,808
24549,ISIC_0072029,236,276,728,736
24550,ISIC_0072030,228,212,888,832
24551,ISIC_0072033,276,276,764,768
24552,ISIC_0072034,324,360,644,664
24553,ISIC_0072035,300,352,684,684
24554,ISIC_0072036,224,196,788,840
24555,ISIC_0072038,260,288,736,732
24556,ISIC_0072040,220,268,740,760
24557,ISIC_0072041,324,296,716,696
24558,ISIC_0072042,272,276,776,752
24559,ISIC_0072043,236,324,696,788
24560,ISIC_0072045,324,308,780,668
24561,ISIC_0072046,200,216,844,804
24562,ISIC_0072047,300,332,616,668
24563,ISIC_0072048,304,348,684,736
24564,ISIC_0072050,332,336,660,656
24565,ISIC_0072051,120,136,932,912
24566,ISIC_0072052,272,260,760,716
24567,ISIC_0072054,296,272,752,740
24568,ISIC_0072055,172,208,828,800
24569,ISIC_0072056,216,240,844,772
24570,ISIC_0072057,224,332,672,780
24571,ISIC_0072058,252,228,728,764
24572,ISIC_0072060,268,324,752,728
24573,ISIC_0072061,140,204,868,844
24574,ISIC_0072062,124,244,928,832
24575,ISIC_0072063,128,204,900,880
24576,ISIC_0072066,236,248,800,748
24577,ISIC_0072068,312,376,640,676
24578,ISIC_0072070,268,272,776,728
24579,ISIC_0072074,80,196,876,836
24580,ISIC_0072075,184,296,672,732
24581,ISIC_0072076,200,276,824,800
24582,ISIC_0072077,296,328,700,728
24583,ISIC_0072078,156,268,776,768
24584,ISIC_0072080,300,356,668,688
24585,ISIC_0072081,172,228,828,788
24586,ISIC_0072082,240,284,720,832
24587,ISIC_0072083,280,288,652,660
24588,ISIC_0072084,208,320,712,700
24589,ISIC_0072085,196,236,800,832
24590,ISIC_0072086,216,264,796,804
24591,ISIC_0072087,196,200,856,776
24592,ISIC_0072088,176,220,800,764
24593,ISIC_0072089,304,340,684,700
24594,ISIC_0072091,312,296,808,748
24595,ISIC_0072092,304,308,748,740
24596,ISIC_0072093,280,292,752,712
24597,ISIC_0072094,320,300,740,704
24598,ISIC_0072095,320,344,724,712
24599,ISIC_0072096,208,196,928,856
24600,ISIC_0072097,144,288,732,800
24601,ISIC_0072098,272,284,732,724
24602,ISIC_0072099,276,312,724,716
24603,ISIC_0072100,252,232,728,772
24604,ISIC_0072101,172,196,852,820
24605,ISIC_0072102,352,400,624,676
24606,ISIC_0072103,192,280,828,856
24607,ISIC_0072105,364,372,644,644
24608,ISIC_0072106,288,316,644,696
24609,ISIC_0072107,252,372,684,724
24610,ISIC_0072108,176,264,800,732
24611,ISIC_0072109,188,232,792,780
24612,ISIC_0072111,228,312,736,792
24613,ISIC_0072112,208,244,812,800
24614,ISIC_0072114,264,276,756,760
24615,ISIC_0072115,136,188,872,828
24616,ISIC_0072116,324,368,636,660
24617,ISIC_0072117,296,344,668,668
24618,ISIC_0072120,120,160,928,848
24619,ISIC_0072121,192,224,836,804
