fname,x1,y1,x2,y2
ISIC_0033287,206,162,338,300
ISIC_0033288,38,26,499,420
ISIC_0033289,96,30,480,422
ISIC_0033290,98,30,480,359
ISIC_0033291,115,52,506,391
ISIC_0033292,176,84,408,335
ISIC_0033293,129,75,490,384
ISIC_0033294,59,2,516,420
ISIC_0033295,145,112,415,347
ISIC_0033296,138,129,401,354
ISIC_0033297,227,176,359,305
ISIC_0033298,220,136,387,291
ISIC_0033299,49,59,527,427
ISIC_0033300,206,122,401,314
ISIC_0033301,89,56,469,387
ISIC_0033302,103,87,478,370
ISIC_0033303,98,87,436,403
ISIC_0033304,173,75,415,316
ISIC_0033305,152,54,424,349
ISIC_0033306,110,61,502,415
ISIC_0033307,82,49,520,417
ISIC_0033308,120,47,485,380
ISIC_0033309,223,112,396,314
ISIC_0033310,141,52,480,384
ISIC_0033311,216,157,366,312
ISIC_0033312,28,47,527,396
ISIC_0033313,173,105,431,359
ISIC_0033314,75,33,520,363
ISIC_0033315,131,77,431,349
ISIC_0033316,87,42,488,415
ISIC_0033317,220,173,356,326
ISIC_0033318,195,110,401,309
ISIC_0033319,159,127,394,340
ISIC_0033320,220,136,389,305
ISIC_0033321,75,42,492,415
ISIC_0033322,124,80,448,377
ISIC_0033323,112,96,452,375
ISIC_0033324,152,84,457,359
ISIC_0033325,176,124,398,314
ISIC_0033326,166,112,410,338
ISIC_0033327,98,54,490,375
ISIC_0033328,202,141,375,309
ISIC_0033329,185,148,352,328
ISIC_0033330,166,75,427,382
ISIC_0033331,211,134,384,305
ISIC_0033332,255,197,370,312
ISIC_0033333,110,82,462,377
ISIC_0033334,244,204,326,291
ISIC_0033335,178,127,352,307
ISIC_0033336,169,129,457,361
ISIC_0033337,155,101,459,373
ISIC_0033338,115,66,506,394
ISIC_0033339,258,159,389,286
ISIC_0033340,68,54,492,424
ISIC_0033341,89,47,478,380
ISIC_0033342,227,162,352,288
ISIC_0033343,166,98,410,326
ISIC_0033344,112,30,555,420
ISIC_0033345,155,127,452,356
ISIC_0033346,234,166,382,316
ISIC_0033347,220,162,370,330
ISIC_0033348,185,129,403,326
ISIC_0033349,173,63,462,323
ISIC_0033350,103,94,492,427
ISIC_0033351,225,159,340,281
ISIC_0033352,213,105,436,321
ISIC_0033353,248,169,361,274
ISIC_0033354,103,80,527,403
ISIC_0033355,180,82,424,363
ISIC_0033356,253,178,347,277
ISIC_0033357,216,155,373,330
ISIC_0033358,98,56,504,398
ISIC_0033359,80,45,490,412
ISIC_0033360,91,33,483,417
ISIC_0033361,63,38,478,389
ISIC_0033362,176,47,466,382
ISIC_0033363,225,185,345,319
ISIC_0033364,89,45,490,398
ISIC_0033365,173,82,410,335
ISIC_0033366,253,199,335,284
ISIC_0033367,190,141,375,316
ISIC_0033368,70,28,523,445
ISIC_0033369,180,101,424,326
ISIC_0033370,209,136,352,272
ISIC_0033371,216,180,363,328
ISIC_0033372,188,127,436,333
ISIC_0033373,159,94,427,335
ISIC_0033374,218,145,377,286
ISIC_0033375,178,101,415,352
ISIC_0033376,176,61,429,366
ISIC_0033377,206,134,389,307
ISIC_0033378,159,101,415,330
ISIC_0033379,52,30,523,401
ISIC_0033380,124,82,476,373
ISIC_0033381,159,127,431,361
ISIC_0033382,234,164,375,307
ISIC_0033383,134,61,464,347
ISIC_0033384,150,101,420,340
ISIC_0033385,96,33,506,401
ISIC_0033386,152,91,438,338
ISIC_0033387,220,155,368,300
ISIC_0033388,152,91,471,356
ISIC_0033389,183,148,373,326
ISIC_0033390,138,63,448,377
ISIC_0033391,49,56,523,412
ISIC_0033392,152,73,480,391
ISIC_0033393,59,35,480,438
ISIC_0033394,49,12,506,389
ISIC_0033395,141,40,464,398
ISIC_0033396,131,56,434,335
ISIC_0033397,129,98,443,354
ISIC_0033398,227,145,356,291
ISIC_0033399,54,40,553,403
ISIC_0033400,171,91,412,326
ISIC_0033401,91,52,480,384
ISIC_0033402,180,75,424,307
ISIC_0033403,101,35,429,368
ISIC_0033404,61,47,480,412
ISIC_0033405,152,101,471,363
ISIC_0033406,209,103,424,326
ISIC_0033407,239,169,375,300
ISIC_0033408,206,152,387,328
ISIC_0033409,248,188,342,281
ISIC_0033410,202,129,403,368
ISIC_0033411,169,131,387,359
ISIC_0033412,209,127,391,307
ISIC_0033413,103,59,502,431
ISIC_0033414,202,152,408,335
ISIC_0033415,117,38,504,387
ISIC_0033416,110,101,450,361
ISIC_0033417,230,173,335,277
ISIC_0033418,157,77,420,319
ISIC_0033419,176,91,405,307
ISIC_0033420,120,45,455,389
ISIC_0033421,171,136,359,335
ISIC_0033422,148,87,412,345
ISIC_0033423,251,166,363,279
ISIC_0033424,54,12,471,424
ISIC_0033425,42,49,532,427
ISIC_0033426,47,21,520,445
ISIC_0033427,117,66,480,375
ISIC_0033428,136,89,427,380
ISIC_0033429,204,136,389,316
ISIC_0033430,234,173,361,300
ISIC_0033431,136,66,473,405
ISIC_0033432,159,103,450,333
ISIC_0033433,54,19,525,420
ISIC_0033434,157,98,436,345
ISIC_0033435,171,112,438,363
ISIC_0033436,246,157,330,246
ISIC_0033437,183,117,412,333
ISIC_0033438,136,59,455,377
ISIC_0033439,262,185,359,288
ISIC_0033440,49,42,473,384
ISIC_0033441,211,115,403,302
ISIC_0033442,112,38,485,403
ISIC_0033443,75,26,516,384
ISIC_0033444,237,152,368,274
ISIC_0033445,197,98,408,300
ISIC_0033446,190,127,405,319
ISIC_0033447,190,127,380,307
ISIC_0033448,192,138,401,312
ISIC_0033449,63,23,527,438
ISIC_0033450,176,68,450,368
ISIC_0033451,54,35,497,412
ISIC_0033452,173,143,391,323
ISIC_0033453,150,80,478,389
ISIC_0033454,16,61,436,401
ISIC_0033455,150,98,401,342
ISIC_0033456,122,52,490,436
ISIC_0033457,110,84,480,373
ISIC_0033458,192,131,375,319
ISIC_0033459,84,63,502,398
ISIC_0033460,141,82,422,368
ISIC_0033461,220,173,356,307
ISIC_0033462,98,56,476,356
ISIC_0033463,173,110,417,323
ISIC_0033464,98,49,483,382
ISIC_0033465,117,59,480,401
ISIC_0033466,202,134,366,295
ISIC_0033467,117,87,455,373
ISIC_0033468,108,38,462,398
ISIC_0033469,103,59,513,398
ISIC_0033470,173,131,403,356
ISIC_0033471,141,84,436,340
ISIC_0033472,75,73,513,366
ISIC_0033473,138,73,438,387
ISIC_0033474,26,26,551,420
ISIC_0033475,164,103,394,335
ISIC_0033476,54,54,534,405
ISIC_0033477,59,49,502,410
ISIC_0033478,101,82,466,370
ISIC_0033479,155,61,445,396
ISIC_0033480,103,38,488,431
ISIC_0033481,155,131,401,349
ISIC_0033482,103,66,473,368
ISIC_0033483,169,94,438,352
ISIC_0033484,162,98,434,340
ISIC_0033485,129,56,441,375
ISIC_0033486,136,77,405,319
ISIC_0033487,47,33,518,417
ISIC_0033488,77,47,483,396
ISIC_0033489,129,61,441,380
ISIC_0033490,117,45,464,408
ISIC_0033491,148,98,429,368
ISIC_0033492,129,77,462,403
ISIC_0033493,267,183,349,267
ISIC_0033494,157,101,410,342
ISIC_0033495,246,164,363,279
ISIC_0033496,96,40,490,424
ISIC_0033497,197,136,377,307
ISIC_0033498,96,30,509,431
ISIC_0033499,112,56,476,377
ISIC_0033500,77,42,504,420
ISIC_0033501,213,134,373,293
ISIC_0033502,159,80,431,356
ISIC_0033503,192,122,389,312
ISIC_0033504,159,115,443,333
ISIC_0033505,112,59,473,410
ISIC_0033506,213,138,382,307
ISIC_0033507,141,89,450,361
ISIC_0033508,129,105,389,328
ISIC_0033509,136,70,483,370
ISIC_0033510,192,103,420,342
ISIC_0033511,232,176,359,291
ISIC_0033512,87,89,497,389
ISIC_0033513,178,112,405,321
ISIC_0033514,178,82,398,333
ISIC_0033515,225,157,375,295
ISIC_0033516,213,141,377,293
ISIC_0033517,213,150,391,316
ISIC_0033518,98,30,506,452
ISIC_0033519,124,68,469,384
ISIC_0033520,164,77,420,335
ISIC_0033521,96,47,518,373
ISIC_0033522,124,28,452,394
ISIC_0033523,122,68,492,412
ISIC_0033524,150,66,455,361
ISIC_0033525,150,96,441,345
ISIC_0033526,166,63,480,389
ISIC_0033527,216,159,373,314
ISIC_0033528,162,61,417,361
ISIC_0033529,213,138,387,319
ISIC_0033530,218,145,380,300
ISIC_0033531,183,84,441,356
ISIC_0033532,234,108,422,312
ISIC_0033533,59,9,518,450
ISIC_0033534,148,61,436,396
ISIC_0033535,237,127,394,298
ISIC_0033536,98,52,516,415
ISIC_0033537,166,77,436,370
ISIC_0033538,89,54,483,420
ISIC_0033539,127,70,448,377
ISIC_0033540,232,148,389,302
ISIC_0033541,202,91,422,333
ISIC_0033542,176,108,455,335
ISIC_0033543,70,54,525,394
ISIC_0033544,155,110,445,354
ISIC_0033545,131,59,443,382
ISIC_0033546,162,103,431,363
ISIC_0033547,251,183,342,281
ISIC_0033548,143,63,485,370
ISIC_0033549,162,91,462,342
ISIC_0033550,138,96,438,380
ISIC_0033551,204,152,361,291
ISIC_0033552,157,87,434,340
ISIC_0033553,87,49,480,375
ISIC_0033554,131,98,420,363
ISIC_0033555,115,89,490,403
ISIC_0033556,166,124,410,345
ISIC_0033557,105,63,457,394
ISIC_0033558,108,54,438,401
ISIC_0033559,84,38,466,403
ISIC_0033560,199,134,380,316
ISIC_0033561,239,145,401,312
ISIC_0033562,131,40,483,410
ISIC_0033563,164,112,429,323
ISIC_0033564,101,49,509,394
ISIC_0033565,112,63,450,356
ISIC_0033566,98,33,455,382
ISIC_0033567,188,115,405,302
ISIC_0033568,148,94,455,352
ISIC_0033569,138,56,441,429
ISIC_0033570,136,94,462,375
ISIC_0033571,211,127,377,288
ISIC_0033572,134,73,504,384
ISIC_0033573,127,91,441,356
ISIC_0033574,211,89,473,366
ISIC_0033575,202,134,382,323
ISIC_0033576,94,91,457,408
ISIC_0033577,216,192,342,323
ISIC_0033578,157,105,398,340
ISIC_0033579,199,131,396,328
ISIC_0033580,171,98,412,338
ISIC_0033581,159,108,417,347
ISIC_0033582,77,68,502,408
ISIC_0033583,101,77,457,382
ISIC_0033584,227,169,338,277
ISIC_0033585,70,42,452,401
ISIC_0033586,56,56,497,394
ISIC_0033587,94,23,485,408
ISIC_0033588,134,96,434,340
ISIC_0033589,180,122,417,333
ISIC_0033590,148,63,422,352
ISIC_0033591,209,150,373,305
ISIC_0033592,136,80,431,363
ISIC_0033593,131,105,464,375
ISIC_0033594,169,105,438,349
ISIC_0033595,148,103,427,347
ISIC_0033596,108,33,548,403
ISIC_0033597,192,131,438,338
ISIC_0033598,246,166,375,302
ISIC_0033599,110,115,469,391
ISIC_0033600,169,103,403,340
ISIC_0033601,141,115,471,352
ISIC_0033602,124,129,377,352
ISIC_0033603,115,35,488,380
ISIC_0033604,227,112,415,281
ISIC_0033605,176,96,438,373
ISIC_0033606,138,129,412,345
ISIC_0033607,227,157,384,326
ISIC_0033608,195,89,476,375
ISIC_0033609,213,145,377,307
ISIC_0033610,152,80,469,366
ISIC_0033611,199,148,394,316
ISIC_0033612,171,101,457,352
ISIC_0033613,112,59,478,366
ISIC_0033614,216,103,429,316
ISIC_0033615,112,49,502,410
ISIC_0033616,103,66,488,401
ISIC_0033617,225,150,359,286
ISIC_0033618,136,73,464,377
ISIC_0033619,197,110,408,295
ISIC_0033620,166,87,455,363
ISIC_0033621,216,162,349,288
ISIC_0033622,209,131,412,305
ISIC_0033623,178,127,375,309
ISIC_0033624,14,52,509,410
ISIC_0033625,134,112,412,333
ISIC_0033626,148,75,434,370
ISIC_0033627,80,49,502,405
ISIC_0033628,195,82,408,300
ISIC_0033629,143,26,478,401
ISIC_0033630,122,77,436,373
ISIC_0033631,185,115,410,333
ISIC_0033632,230,150,366,298
ISIC_0033633,75,61,480,415
ISIC_0033634,96,84,464,387
ISIC_0033635,63,59,527,387
ISIC_0033636,68,40,473,398
ISIC_0033637,164,103,403,330
ISIC_0033638,244,176,345,272
ISIC_0033639,155,82,401,314
ISIC_0033640,225,141,412,300
ISIC_0033641,178,127,445,373
ISIC_0033642,75,42,464,377
ISIC_0033643,218,145,373,307
ISIC_0033644,162,110,410,333
ISIC_0033645,178,103,422,333
ISIC_0033646,73,26,502,408
ISIC_0033647,218,112,410,293
ISIC_0033648,195,157,340,291
ISIC_0033649,73,21,527,417
ISIC_0033650,108,40,464,382
ISIC_0033651,112,54,473,398
ISIC_0033652,68,77,525,366
ISIC_0033653,190,120,459,354
ISIC_0033654,63,63,513,398
ISIC_0033655,42,40,541,403
ISIC_0033656,171,122,403,366
ISIC_0033657,157,68,450,366
ISIC_0033658,105,70,438,366
ISIC_0033659,197,115,384,307
ISIC_0033660,148,103,398,354
ISIC_0033661,162,80,415,330
ISIC_0033662,122,56,445,373
ISIC_0033663,129,66,455,375
ISIC_0033664,152,124,384,330
ISIC_0033665,162,68,415,321
ISIC_0033666,173,117,382,328
ISIC_0033667,38,54,485,427
ISIC_0033668,120,80,466,366
ISIC_0033669,136,40,443,340
ISIC_0033670,30,16,504,429
ISIC_0033671,105,66,488,410
ISIC_0033672,145,61,471,377
ISIC_0033673,131,73,464,396
ISIC_0033674,211,138,375,305
ISIC_0033675,94,70,476,424
ISIC_0033676,80,30,523,422
ISIC_0033677,134,66,441,361
ISIC_0033678,80,40,476,398
ISIC_0033679,145,108,431,349
ISIC_0033680,234,159,363,291
ISIC_0033681,127,52,476,380
ISIC_0033682,225,141,398,316
ISIC_0033683,105,66,466,387
ISIC_0033684,105,59,497,380
ISIC_0033685,59,42,483,398
ISIC_0033686,80,52,476,424
ISIC_0033687,150,108,424,340
ISIC_0033688,169,91,429,368
ISIC_0033689,178,110,424,359
ISIC_0033690,164,134,398,340
ISIC_0033691,176,124,424,347
ISIC_0033692,204,127,417,316
ISIC_0033693,227,136,387,309
ISIC_0033694,117,89,476,375
ISIC_0033695,120,75,471,396
ISIC_0033696,98,40,445,438
ISIC_0033697,199,183,373,328
ISIC_0033698,143,56,431,377
ISIC_0033699,110,87,478,368
ISIC_0033700,61,70,525,431
ISIC_0033701,180,112,455,347
ISIC_0033702,225,150,382,314
ISIC_0033703,82,26,497,434
ISIC_0033704,131,91,431,375
ISIC_0033705,105,38,480,403
ISIC_0033706,155,77,445,384
ISIC_0033707,199,82,438,295
ISIC_0033708,134,73,464,384
ISIC_0033709,98,40,476,417
ISIC_0033710,75,54,504,408
ISIC_0033711,195,127,391,328
ISIC_0033712,237,166,349,277
ISIC_0033713,73,84,530,394
ISIC_0033714,124,49,455,366
ISIC_0033715,230,162,394,330
ISIC_0033716,211,150,349,281
ISIC_0033717,216,148,370,309
ISIC_0033718,59,33,492,427
ISIC_0033719,244,178,349,274
ISIC_0033720,213,138,375,298
ISIC_0033721,251,195,340,284
ISIC_0033722,115,54,443,389
ISIC_0033723,136,59,502,396
ISIC_0033724,286,199,352,270
ISIC_0033725,166,136,417,368
ISIC_0033726,204,143,380,328
ISIC_0033727,255,145,368,260
ISIC_0033728,84,40,459,441
ISIC_0033729,216,159,368,340
ISIC_0033730,108,98,450,363
ISIC_0033731,141,68,431,412
ISIC_0033732,155,40,485,410
ISIC_0033733,117,30,518,396
ISIC_0033734,164,98,483,375
ISIC_0033735,94,73,499,391
ISIC_0033736,108,70,471,368
ISIC_0033737,112,23,476,408
ISIC_0033738,188,117,394,330
ISIC_0033739,195,131,387,314
ISIC_0033740,75,45,544,417
ISIC_0033741,122,66,434,380
ISIC_0033742,127,87,483,391
ISIC_0033743,241,171,345,291
ISIC_0033744,211,131,375,305
ISIC_0033745,188,94,408,335
ISIC_0033746,115,89,457,396
ISIC_0033747,176,129,436,370
ISIC_0033748,166,66,431,373
ISIC_0033749,202,105,391,323
ISIC_0033750,131,80,464,363
ISIC_0033751,166,47,480,394
ISIC_0033752,77,26,480,417
ISIC_0033753,66,56,499,387
ISIC_0033754,110,38,473,368
ISIC_0033755,232,166,366,284
ISIC_0033756,225,159,354,288
ISIC_0033757,59,23,537,436
ISIC_0033758,183,122,424,335
ISIC_0033759,199,143,373,314
ISIC_0033760,180,96,401,321
ISIC_0033761,227,159,380,314
ISIC_0033762,150,110,422,377
ISIC_0033763,232,164,361,284
ISIC_0033764,73,16,523,415
ISIC_0033765,103,42,480,366
ISIC_0033766,129,26,485,424
ISIC_0033767,248,178,340,270
ISIC_0033768,190,141,387,323
ISIC_0033769,232,148,384,293
ISIC_0033770,127,52,457,368
ISIC_0033771,209,115,389,295
ISIC_0033772,136,40,464,373
ISIC_0033773,108,61,443,370
ISIC_0033774,148,68,471,405
ISIC_0033775,206,127,427,326
ISIC_0033776,98,66,457,356
ISIC_0033777,159,96,389,349
ISIC_0033778,101,59,513,422
ISIC_0033779,176,120,401,323
ISIC_0033780,105,47,469,401
ISIC_0033781,80,47,485,396
ISIC_0033782,244,164,352,279
ISIC_0033783,171,87,427,349
ISIC_0033784,94,52,509,403
ISIC_0033785,166,101,405,356
ISIC_0033786,281,178,377,277
ISIC_0033787,185,117,396,312
ISIC_0033788,87,66,506,415
ISIC_0033789,202,112,408,293
ISIC_0033790,70,35,509,434
ISIC_0033791,77,56,509,401
ISIC_0033792,141,80,450,352
ISIC_0033793,220,164,373,309
ISIC_0033794,129,68,443,398
ISIC_0033795,143,77,441,361
ISIC_0033796,143,26,443,401
ISIC_0033797,197,143,368,302
ISIC_0033798,197,143,387,328
ISIC_0033799,206,162,359,316
ISIC_0033800,185,103,452,356
ISIC_0033801,87,42,490,405
ISIC_0033802,105,63,506,412
ISIC_0033803,166,89,462,363
ISIC_0033804,211,127,424,330
ISIC_0033805,209,143,387,307
ISIC_0033806,66,23,492,420
ISIC_0033807,145,84,469,366
ISIC_0033808,145,89,471,377
ISIC_0033809,176,117,403,333
ISIC_0033810,188,110,401,335
ISIC_0033811,176,112,443,380
ISIC_0033812,117,49,518,370
ISIC_0033813,183,110,422,345
ISIC_0033814,223,73,448,300
ISIC_0033815,220,129,359,274
ISIC_0033816,136,47,504,370
ISIC_0033817,237,169,326,262
ISIC_0033818,234,176,370,314
ISIC_0033819,108,54,459,405
ISIC_0033820,251,117,377,248
ISIC_0033821,56,38,506,420
ISIC_0033822,145,87,452,389
ISIC_0033823,136,84,424,335
ISIC_0033824,253,155,349,255
ISIC_0033825,96,77,478,394
ISIC_0033826,178,105,403,312
ISIC_0033827,159,122,415,330
ISIC_0033828,136,73,459,366
ISIC_0033829,117,89,455,382
ISIC_0033830,206,110,382,284
ISIC_0033831,129,30,473,424
ISIC_0033832,202,162,342,300
ISIC_0033833,267,143,391,277
ISIC_0033834,82,45,478,412
ISIC_0033835,162,101,434,345
ISIC_0033836,267,190,356,281
ISIC_0033837,164,94,412,326
ISIC_0033838,197,155,349,316
ISIC_0033839,209,136,382,321
ISIC_0033840,216,164,347,286
ISIC_0033841,122,47,469,340
ISIC_0033842,192,110,436,342
ISIC_0033843,2,23,513,434
ISIC_0033844,202,148,352,305
ISIC_0033845,84,45,490,417
ISIC_0033846,213,143,347,277
ISIC_0033847,112,61,511,412
ISIC_0033848,73,61,478,384
ISIC_0033849,94,23,488,434
ISIC_0033850,230,148,356,293
ISIC_0033851,52,19,499,382
ISIC_0033852,244,166,359,281
ISIC_0033853,87,35,497,412
ISIC_0033854,248,162,342,265
ISIC_0033855,84,30,525,441
ISIC_0033856,80,35,473,420
ISIC_0033857,211,150,366,307
ISIC_0033858,169,124,438,326
ISIC_0033859,101,80,495,389
ISIC_0033860,209,129,398,314
ISIC_0033861,40,42,504,387
ISIC_0033862,169,96,420,328
ISIC_0033863,148,98,445,345
ISIC_0033864,127,98,431,319
ISIC_0033865,143,56,471,370
ISIC_0033866,202,164,335,326
ISIC_0033867,164,103,415,328
ISIC_0033868,178,122,391,307
ISIC_0033869,84,56,478,417
ISIC_0033870,122,94,476,373
ISIC_0033871,204,122,401,316
ISIC_0033872,120,61,452,401
ISIC_0033873,169,120,356,323
ISIC_0033874,246,164,347,265
ISIC_0033875,213,141,382,288
ISIC_0033876,145,73,401,349
ISIC_0033877,225,152,302,234
ISIC_0033878,73,-5,485,391
ISIC_0033879,108,91,476,377
ISIC_0033880,185,96,405,345
ISIC_0033881,197,164,370,328
ISIC_0033882,122,80,483,352
ISIC_0033883,180,134,420,345
ISIC_0033884,129,68,480,380
ISIC_0033885,80,35,527,415
ISIC_0033886,178,91,410,347
ISIC_0033887,171,129,398,345
ISIC_0033888,157,103,445,349
ISIC_0033889,159,91,422,342
ISIC_0033890,230,136,401,319
ISIC_0033891,152,117,410,349
ISIC_0033892,120,89,422,352
ISIC_0033893,127,49,478,382
ISIC_0033894,127,84,436,352
ISIC_0033895,166,68,471,389
ISIC_0033896,213,150,363,300
ISIC_0033897,202,138,375,309
ISIC_0033898,244,185,338,281
ISIC_0033899,171,96,391,323
ISIC_0033900,185,134,405,316
ISIC_0033901,206,176,370,333
ISIC_0033902,188,101,422,349
ISIC_0033903,218,112,398,295
ISIC_0033904,129,91,398,384
ISIC_0033905,87,52,483,398
ISIC_0033906,56,47,537,375
ISIC_0033907,141,68,485,387
ISIC_0033908,108,103,441,366
ISIC_0033909,70,49,532,420
ISIC_0033910,190,148,380,326
ISIC_0033911,68,40,520,401
ISIC_0033912,239,127,396,274
ISIC_0033913,150,70,443,384
ISIC_0033914,115,63,462,412
ISIC_0033915,234,171,347,288
ISIC_0033916,246,171,340,274
ISIC_0033917,234,150,377,305
ISIC_0033918,197,120,394,340
ISIC_0033919,129,94,485,321
ISIC_0033920,234,169,359,291
ISIC_0033921,211,136,424,314
ISIC_0033922,270,188,352,281
ISIC_0033923,120,68,450,387
ISIC_0033924,157,82,424,368
ISIC_0033925,56,-5,520,429
ISIC_0033926,82,33,525,412
ISIC_0033927,98,47,509,335
ISIC_0033928,35,16,539,445
ISIC_0033929,166,110,431,354
ISIC_0033930,124,82,476,352
ISIC_0033931,84,70,478,375
ISIC_0033932,143,87,422,382
ISIC_0033933,105,68,497,396
ISIC_0033934,108,45,459,396
ISIC_0033935,141,68,464,342
ISIC_0033936,183,124,377,319
ISIC_0033937,98,70,490,368
ISIC_0033938,199,89,394,345
ISIC_0033939,225,143,312,237
ISIC_0033940,155,110,452,375
ISIC_0033941,134,84,511,380
ISIC_0033942,96,56,478,410
ISIC_0033943,117,91,483,370
ISIC_0033944,225,138,387,295
ISIC_0033945,91,68,490,394
ISIC_0033946,183,70,429,347
ISIC_0033947,169,152,391,345
ISIC_0033948,145,84,455,366
ISIC_0033949,115,52,441,391
ISIC_0033950,75,38,523,356
ISIC_0033951,89,84,485,352
ISIC_0033952,66,21,502,424
ISIC_0033953,129,9,448,410
ISIC_0033954,180,96,401,323
ISIC_0033955,89,35,534,412
ISIC_0033956,105,70,483,410
ISIC_0033957,143,80,466,412
ISIC_0033958,143,120,459,391
ISIC_0033959,246,152,368,270
ISIC_0033960,164,96,391,335
ISIC_0033961,183,122,429,356
ISIC_0033962,230,115,420,307
ISIC_0033963,178,143,420,361
ISIC_0033964,216,145,422,330
ISIC_0033965,166,112,443,323
ISIC_0033966,188,127,429,349
ISIC_0033967,195,124,394,300
ISIC_0033968,136,103,485,347
ISIC_0033969,195,134,398,328
ISIC_0033970,230,150,377,298
ISIC_0033971,223,152,363,302
ISIC_0033972,115,73,464,396
ISIC_0033973,225,141,387,309
ISIC_0033974,225,145,417,312
ISIC_0033975,159,101,448,356
ISIC_0033976,260,195,347,291
ISIC_0033977,80,70,504,415
ISIC_0033978,197,159,389,330
ISIC_0033979,131,101,441,375
ISIC_0033980,230,131,389,300
ISIC_0033981,120,68,436,375
ISIC_0033982,239,173,375,314
ISIC_0033983,47,40,553,448
ISIC_0033984,145,96,405,323
ISIC_0033985,180,105,445,333
ISIC_0033986,166,82,427,333
ISIC_0033987,82,30,495,443
ISIC_0033988,176,112,436,340
ISIC_0033989,94,63,448,387
ISIC_0033990,63,16,525,408
ISIC_0033991,197,131,375,305
ISIC_0033992,169,108,443,377
ISIC_0033993,171,129,415,338
ISIC_0033994,148,35,441,394
ISIC_0033995,195,122,422,333
ISIC_0033996,253,202,323,279
ISIC_0033997,211,152,389,314
ISIC_0033998,202,117,417,309
ISIC_0033999,40,14,504,405
ISIC_0034000,178,89,434,338
ISIC_0034001,134,59,483,396
ISIC_0034002,108,66,464,410
ISIC_0034003,-19,23,497,581
ISIC_0034004,237,162,345,277
ISIC_0034005,136,84,429,391
ISIC_0034006,98,49,532,370
ISIC_0034007,101,47,504,434
ISIC_0034008,190,148,373,309
ISIC_0034009,110,66,464,384
ISIC_0034010,180,112,396,309
ISIC_0034011,155,75,401,298
ISIC_0034012,105,87,459,391
ISIC_0034013,253,192,338,272
ISIC_0034014,94,40,499,443
ISIC_0034015,164,115,427,312
ISIC_0034016,173,120,422,352
ISIC_0034017,183,131,422,335
ISIC_0034018,248,127,391,265
ISIC_0034019,176,117,412,338
ISIC_0034020,234,178,321,279
ISIC_0034021,171,108,405,352
ISIC_0034022,234,136,352,258
ISIC_0034023,232,152,375,314
ISIC_0034024,164,101,448,345
ISIC_0034025,122,73,455,394
ISIC_0034026,164,115,441,359
ISIC_0034027,230,171,429,349
ISIC_0034028,143,61,448,373
ISIC_0034029,152,105,429,352
ISIC_0034030,230,176,375,328
ISIC_0034031,164,80,443,356
ISIC_0034032,155,73,473,333
ISIC_0034033,131,35,499,389
ISIC_0034034,157,122,389,319
ISIC_0034035,225,145,359,279
ISIC_0034036,101,26,502,408
ISIC_0034037,220,143,401,326
ISIC_0034038,202,96,377,274
ISIC_0034039,251,190,333,274
ISIC_0034040,45,47,490,401
ISIC_0034041,166,96,443,373
ISIC_0034042,117,103,457,366
ISIC_0034043,82,56,513,384
ISIC_0034044,225,162,363,293
ISIC_0034045,227,134,405,300
ISIC_0034046,84,94,499,391
ISIC_0034047,176,138,370,330
ISIC_0034048,173,131,389,333
ISIC_0034049,152,103,436,352
ISIC_0034050,122,26,452,387
ISIC_0034051,192,131,387,333
ISIC_0034052,173,129,401,359
ISIC_0034053,246,162,373,284
ISIC_0034054,54,52,497,412
ISIC_0034055,131,80,394,361
ISIC_0034056,96,61,448,375
ISIC_0034057,117,54,480,408
ISIC_0034058,155,94,420,354
